shipment_id,order_id,shipment_timestamp,delivery_timestamp,shipment_status,carrier,shipping_country
SHP00005798,ORD00007788,2024-11-22 13:30:15,2024-11-28 13:30:15,delivered,Correos,CL
SHP00005799,ORD00001564,2025-12-15 03:09:35,2025-12-21 03:09:35,delivered,Servientrega,CL
SHP00005800,ORD00002294,2025-01-24 23:19:51,2025-01-30 23:19:51,delivered,USPS,ES
SHP00005801,ORD00000347,2024-08-04 08:18:49,,shipped,FedEx,ES
SHP00005802,ORD00014857,2025-08-09 11:37:11,2025-08-11 11:37:11,delivered,Servientrega,CA
SHP00005803,ORD00011261,2023-01-28 20:08:27,2023-02-01 20:08:27,delivered,Servientrega,CA
SHP00005804,ORD00002061,2024-06-23 09:58:47,2024-06-28 09:58:47,delivered,DHL,US
SHP00005805,ORD00010394,2025-08-15 17:44:54,2025-08-17 17:44:54,delivered,DHL,CL
SHP00005806,ORD00013313,2023-06-17 12:13:41,2023-06-19 12:13:41,delivered,DHL,US
SHP00005807,ORD00007784,2023-09-03 20:55:14,,shipped,DHL,CO
SHP00005808,ORD00012091,2023-09-08 22:53:57,2023-09-09 22:53:57,delivered,FedEx,BR
SHP00005809,ORD00007046,2025-06-17 11:45:12,2025-06-25 11:45:12,delayed,DHL,MX
SHP00005810,ORD00013562,2025-06-02 11:21:06,2025-06-03 11:21:06,delivered,Correos,BR
SHP00005811,ORD00014146,2024-12-15 14:43:15,,shipped,UPS,CA
SHP00005812,ORD00002274,2023-07-26 03:41:21,2023-07-27 03:41:21,delivered,FedEx,US
SHP00005813,ORD00006641,2025-06-06 16:06:11,2025-06-14 16:06:11,delivered,Correos,MX
SHP00005814,ORD00008568,2025-12-03 01:10:31,,shipped,Servientrega,ES
SHP00005815,ORD00013784,2024-03-24 16:47:05,2024-04-01 16:47:05,delivered,FedEx,CO
SHP00005816,ORD00012295,2025-06-06 01:13:44,2025-06-07 01:13:44,delivered,FedEx,CA
SHP00005817,ORD00002678,2024-09-28 03:52:56,,shipped,Servientrega,AR
SHP00005818,ORD00001139,2023-11-17 08:15:54,2023-11-25 08:15:54,delivered,FedEx,CL
SHP00005819,ORD00008430,2023-10-02 21:18:12,2023-10-10 21:18:12,delivered,UPS,MX
SHP00005820,ORD00010275,2024-06-09 21:28:18,2024-06-16 21:28:18,delivered,FedEx,US
SHP00005821,ORD00004341,2023-12-01 01:40:27,2023-12-07 01:40:27,delivered,FedEx,CL
SHP00005822,ORD00005384,2023-03-26 09:11:21,2023-04-03 09:11:21,delivered,FedEx,BR
SHP00005823,ORD00001569,2025-01-29 02:53:34,,shipped,USPS,US
SHP00005824,ORD00009082,2024-10-10 08:45:17,,shipped,USPS,US
SHP00005825,ORD00000394,2024-07-16 04:36:34,2024-07-24 04:36:34,delivered,UPS,BR
SHP00005826,ORD00010961,2023-04-03 00:19:18,2023-04-08 00:19:18,delivered,DHL,AR
SHP00005827,ORD00014958,2024-09-23 07:27:57,,shipped,UPS,CL
SHP00005828,ORD00014800,2023-07-28 10:03:57,2023-08-04 10:03:57,delivered,UPS,CA
SHP00005829,ORD00003351,2023-04-30 02:20:16,,shipped,Servientrega,US
SHP00005830,ORD00007815,2024-05-06 20:41:37,2024-05-08 20:41:37,delivered,DHL,CL
SHP00005831,ORD00014977,2024-12-18 04:56:40,2024-12-19 04:56:40,delivered,USPS,CL
SHP00005832,ORD00000549,2023-01-14 17:13:55,2023-01-17 17:13:55,delivered,Correos,CL
SHP00005833,ORD00010418,2023-09-09 02:27:22,2023-09-12 02:27:22,delivered,FedEx,AR
SHP00005834,ORD00014015,2023-10-18 12:51:35,,shipped,Correos,BR
SHP00005835,ORD00010350,2024-02-14 07:37:19,2024-02-15 07:37:19,delivered,FedEx,MX
SHP00005836,ORD00009649,2025-11-08 10:36:53,2025-11-14 10:36:53,delivered,UPS,CL
SHP00005837,ORD00011983,2026-03-01 20:42:58,,shipped,UPS,CA
SHP00005838,ORD00000589,2024-02-16 02:46:50,2024-02-29 02:46:50,delayed,Servientrega,CA
SHP00005839,ORD00004520,2026-01-25 20:08:18,2026-02-01 20:08:18,delivered,Correos,MX
SHP00005840,ORD00005910,2023-03-14 06:35:01,2023-03-21 06:35:01,delivered,Servientrega,US
SHP00005841,ORD00012673,2023-08-14 20:40:30,2023-08-22 20:40:30,delivered,USPS,AR
SHP00005842,ORD00008225,2024-01-23 18:26:21,2024-01-30 18:26:21,delivered,Servientrega,ES
SHP00005843,ORD00012991,2025-05-15 09:26:25,,shipped,UPS,BR
SHP00005844,ORD00013535,2023-09-04 13:14:25,2023-09-09 13:14:25,delayed,USPS,CO
SHP00005845,ORD00000816,2025-09-22 00:20:28,2025-09-27 00:20:28,delivered,DHL,AR
SHP00005846,ORD00007615,2023-12-03 06:53:05,,shipped,UPS,MX
SHP00005847,ORD00002145,2025-12-07 13:15:42,2025-12-09 13:15:42,delivered,DHL,ES
SHP00005848,ORD00002714,2023-05-20 18:19:08,2023-05-28 18:19:08,delivered,Correos,CO
SHP00005849,ORD00008362,2023-07-07 03:53:12,2023-07-11 03:53:12,delivered,FedEx,US
SHP00005850,ORD00007012,2025-05-20 00:35:01,2025-05-23 00:35:01,delivered,USPS,ES
SHP00005851,ORD00005595,2025-01-07 02:02:29,2025-01-15 02:02:29,delivered,DHL,CA
SHP00005852,ORD00007567,2024-01-09 01:23:36,2024-01-15 01:23:36,delivered,USPS,CO
SHP00005853,ORD00004558,2025-09-01 14:31:59,2025-09-05 14:31:59,delivered,Correos,ES
SHP00005854,ORD00000109,2025-05-17 20:20:58,2025-05-19 20:20:58,delivered,Correos,CA
SHP00005855,ORD00013696,2024-04-20 06:25:48,2024-04-26 06:25:48,delivered,UPS,US
SHP00005856,ORD00005752,2025-11-21 13:32:09,2025-11-25 13:32:09,delivered,UPS,CL
SHP00005857,ORD00005094,2026-01-23 08:27:59,2026-01-25 08:27:59,delivered,Correos,CA
SHP00005858,ORD00012370,2023-10-21 23:07:08,,shipped,UPS,MX
SHP00005859,ORD00005217,2025-05-21 07:57:25,,shipped,FedEx,CA
SHP00005860,ORD00011784,2025-08-10 13:39:17,,shipped,USPS,BR
SHP00005861,ORD00000653,2024-07-02 23:22:58,2024-07-03 23:22:58,delivered,Servientrega,CL
SHP00005862,ORD00009538,2024-07-04 11:21:05,,shipped,FedEx,CA
SHP00005863,ORD00013366,2024-02-26 03:16:11,,shipped,FedEx,CL
SHP00005864,ORD00006594,2023-07-01 19:39:16,,shipped,Correos,BR
SHP00005865,ORD00014993,2025-01-01 02:07:35,,shipped,Servientrega,CL
SHP00005866,ORD00002593,2025-04-11 11:54:57,2025-04-14 11:54:57,delivered,Servientrega,ES
SHP00005867,ORD00008323,2023-06-26 17:11:13,,shipped,USPS,MX
SHP00005868,ORD00001129,2024-01-16 17:29:51,,delayed,DHL,CL
SHP00005869,ORD00011606,2024-02-14 11:41:55,2024-02-17 11:41:55,delivered,FedEx,US
SHP00005870,ORD00001674,2024-10-16 10:37:05,,shipped,DHL,CO
SHP00005871,ORD00005368,2024-12-10 16:39:40,2024-12-15 16:39:40,delivered,UPS,AR
SHP00005872,ORD00001602,2023-07-19 08:37:15,2023-07-24 08:37:15,delivered,Correos,CO
SHP00005873,ORD00010498,2024-10-10 13:06:34,,shipped,USPS,CO
SHP00005874,ORD00013788,2025-03-15 16:20:29,,shipped,DHL,BR
SHP00005875,ORD00010521,2023-07-08 11:35:45,,shipped,Correos,ES
SHP00005876,ORD00002260,2025-01-25 03:20:45,,shipped,USPS,US
SHP00005877,ORD00006218,2025-07-14 17:52:07,2025-07-19 17:52:07,delivered,Servientrega,ES
SHP00005878,ORD00013862,2023-03-30 17:42:29,2023-04-03 17:42:29,delivered,Correos,MX
SHP00005879,ORD00005891,2025-05-13 23:11:43,2025-05-20 23:11:43,delivered,DHL,CO
SHP00005880,ORD00012445,2024-05-06 09:05:11,2024-05-14 09:05:11,delivered,UPS,CO
SHP00005881,ORD00000670,2024-01-15 18:31:15,2024-01-18 18:31:15,delivered,USPS,ES
SHP00005882,ORD00014347,2023-03-31 09:04:18,2023-04-04 09:04:18,delivered,Correos,CL
SHP00005883,ORD00009271,2023-07-22 02:18:29,2023-07-25 02:18:29,delivered,USPS,BR
SHP00005884,ORD00008297,2023-09-29 06:48:02,,shipped,DHL,MX
SHP00005885,ORD00014673,2025-07-24 07:41:47,,shipped,DHL,AR
SHP00005886,ORD00003619,2025-06-06 07:03:30,,shipped,FedEx,AR
SHP00005887,ORD00001720,2024-04-16 09:46:51,2024-04-24 09:46:51,delivered,Servientrega,CA
SHP00005888,ORD00010269,2024-10-10 09:26:06,2024-10-17 09:26:06,delivered,USPS,CL
SHP00005889,ORD00011337,2024-06-05 14:36:42,2024-06-09 14:36:42,delivered,Correos,CA
SHP00005890,ORD00001736,2024-03-03 04:54:50,2024-03-09 04:54:50,delivered,Correos,CA
SHP00005891,ORD00001882,2025-11-28 23:39:48,,shipped,Correos,US
SHP00005892,ORD00008646,2023-12-12 02:55:51,2023-12-15 02:55:51,delivered,UPS,BR
SHP00005893,ORD00008459,2024-01-17 00:20:40,2024-01-30 00:20:40,delayed,UPS,US
SHP00005894,ORD00002228,2025-12-16 23:19:59,2025-12-18 23:19:59,delivered,UPS,CA
SHP00005895,ORD00008994,2025-01-20 07:13:43,2025-01-22 07:13:43,delivered,DHL,US
SHP00005896,ORD00009411,2023-09-20 19:37:04,2023-09-28 19:37:04,delivered,Servientrega,US
SHP00005897,ORD00010744,2024-05-16 02:56:36,2024-05-22 02:56:36,delivered,Correos,CL
SHP00005898,ORD00009563,2024-01-18 17:06:37,,shipped,DHL,CL
SHP00005899,ORD00011269,2023-04-27 02:47:13,2023-05-02 02:47:13,delivered,UPS,AR
SHP00005900,ORD00005520,2025-02-18 10:09:05,,shipped,FedEx,AR
SHP00005901,ORD00011177,2025-10-27 22:29:37,2025-11-06 22:29:37,delayed,USPS,CA
SHP00005902,ORD00000732,2025-09-10 00:24:36,2025-09-13 00:24:36,delivered,USPS,BR
SHP00005903,ORD00002717,2024-02-13 10:38:23,2024-02-15 10:38:23,delivered,DHL,BR
SHP00005904,ORD00004666,2024-08-23 21:29:20,2024-08-27 21:29:20,delivered,FedEx,CL
SHP00005905,ORD00012460,2024-04-05 08:52:13,2024-04-06 08:52:13,delivered,Servientrega,AR
SHP00005906,ORD00004264,2024-03-16 00:35:59,2024-03-23 00:35:59,delivered,Correos,BR
SHP00005907,ORD00014241,2023-09-13 04:17:57,2023-09-14 04:17:57,delivered,USPS,ES
SHP00005908,ORD00005461,2023-08-15 00:22:20,,shipped,USPS,CA
SHP00005909,ORD00000194,2025-06-09 09:56:01,2025-06-13 09:56:01,delivered,DHL,CA
SHP00005910,ORD00011633,2025-06-26 22:44:38,2025-07-01 22:44:38,delivered,UPS,AR
SHP00005911,ORD00003849,2025-01-05 02:28:14,,shipped,DHL,MX
SHP00005912,ORD00011734,2025-01-13 16:21:03,2025-01-18 16:21:03,delivered,FedEx,US
SHP00005913,ORD00004034,2025-04-11 10:13:07,,shipped,UPS,AR
SHP00005914,ORD00006680,2023-12-18 07:18:24,2023-12-22 07:18:24,delivered,USPS,AR
SHP00005915,ORD00012377,2023-11-16 03:54:07,2023-11-24 03:54:07,delivered,FedEx,CA
SHP00005916,ORD00002377,2025-06-25 15:29:55,2025-07-02 15:29:55,delivered,FedEx,MX
SHP00005917,ORD00003250,2025-05-25 11:12:10,2025-06-02 11:12:10,delivered,USPS,CA
SHP00005918,ORD00008534,2024-04-24 04:21:40,2024-05-06 04:21:40,delayed,FedEx,US
SHP00005919,ORD00001217,2024-05-10 21:31:44,2024-05-13 21:31:44,delivered,UPS,MX
SHP00005920,ORD00007932,2023-11-05 04:52:04,2023-11-10 04:52:04,delivered,USPS,CA
SHP00005921,ORD00014271,2024-02-23 04:17:02,2024-03-02 04:17:02,delivered,Correos,CL
SHP00005922,ORD00008526,2023-08-18 07:00:40,2023-08-24 07:00:40,delivered,UPS,CA
SHP00005923,ORD00002603,2024-11-15 12:21:32,2024-11-20 12:21:32,delivered,UPS,AR
SHP00005924,ORD00001425,2023-09-02 14:13:14,,shipped,USPS,CO
SHP00005925,ORD00001723,2026-01-03 11:57:56,2026-01-08 11:57:56,delivered,DHL,US
SHP00005926,ORD00004494,2025-03-25 13:17:27,2025-03-31 13:17:27,delivered,UPS,CO
SHP00005927,ORD00011667,2023-09-20 23:22:17,2023-09-27 23:22:17,delivered,Servientrega,ES
SHP00005928,ORD00012889,2024-06-25 06:41:49,2024-06-29 06:41:49,delivered,UPS,CL
SHP00005929,ORD00009429,2025-11-04 16:41:41,2025-11-11 16:41:41,delivered,DHL,ES
SHP00005930,ORD00004339,2024-04-12 00:09:50,,shipped,DHL,ES
SHP00005931,ORD00001395,2026-01-06 13:02:26,2026-01-14 13:02:26,delivered,Servientrega,MX
SHP00005932,ORD00005365,2025-12-27 10:19:44,2026-01-04 10:19:44,delivered,Servientrega,CL
SHP00005933,ORD00014019,2024-05-18 21:26:14,2024-05-19 21:26:14,delivered,DHL,AR
SHP00005934,ORD00010621,2024-03-22 04:11:45,2024-03-26 04:11:45,delivered,USPS,CA
SHP00005935,ORD00010284,2025-08-15 04:26:56,,shipped,UPS,AR
SHP00005936,ORD00004345,2024-04-19 11:30:20,2024-04-24 11:30:20,delivered,USPS,MX
SHP00005937,ORD00001624,2025-11-08 11:52:27,2025-11-11 11:52:27,delivered,Correos,BR
SHP00005938,ORD00001676,2023-09-19 02:09:25,2023-09-28 02:09:25,delayed,FedEx,ES
SHP00005939,ORD00007828,2024-03-14 14:11:10,2024-03-19 14:11:10,delivered,FedEx,MX
SHP00005940,ORD00005983,2023-04-27 04:58:52,2023-05-05 04:58:52,delivered,FedEx,ES
SHP00005941,ORD00013755,2026-02-02 11:24:42,2026-02-03 11:24:42,delivered,Correos,CL
SHP00005942,ORD00009369,2025-05-29 07:15:52,2025-06-01 07:15:52,delivered,USPS,US
SHP00005943,ORD00014508,2024-07-13 19:04:55,,shipped,USPS,CA
SHP00005944,ORD00007276,2023-11-20 03:56:21,2023-12-04 03:56:21,delayed,Servientrega,AR
SHP00005945,ORD00001970,2024-06-08 09:56:12,,shipped,DHL,CL
SHP00005946,ORD00006017,2026-01-08 14:21:53,2026-01-11 14:21:53,delivered,DHL,CL
SHP00005947,ORD00008864,2023-04-15 15:10:07,2023-04-16 15:10:07,delivered,DHL,CA
SHP00005948,ORD00007968,2025-11-16 04:50:49,2025-11-22 04:50:49,delivered,USPS,CL
SHP00005949,ORD00005723,2024-08-22 00:08:38,2024-08-28 00:08:38,delivered,Servientrega,US
SHP00005950,ORD00001458,2023-02-28 15:11:16,2023-03-06 15:11:16,delivered,UPS,CL
SHP00005951,ORD00004421,2026-02-09 15:24:00,2026-02-10 15:24:00,delivered,DHL,US
SHP00005952,ORD00014797,2024-01-27 00:54:04,2024-01-29 00:54:04,delivered,FedEx,US
SHP00005953,ORD00013215,2023-12-04 12:34:30,2023-12-06 12:34:30,delivered,UPS,CL
SHP00005954,ORD00005179,2024-08-07 17:13:44,2024-08-12 17:13:44,delivered,Servientrega,BR
SHP00005955,ORD00005047,2023-10-09 12:17:19,2023-10-14 12:17:19,delayed,Correos,ES
SHP00005956,ORD00008441,2025-08-01 13:42:50,2025-08-08 13:42:50,delivered,FedEx,CA
SHP00005957,ORD00004303,2025-06-13 09:21:40,,shipped,Correos,CA
SHP00005958,ORD00001334,2025-02-07 04:46:32,2025-02-08 04:46:32,delivered,USPS,US
SHP00005959,ORD00008191,2023-02-16 03:23:36,2023-02-17 03:23:36,delivered,FedEx,CA
SHP00005960,ORD00009811,2024-07-30 10:35:00,2024-08-02 10:35:00,delivered,Servientrega,ES
SHP00005961,ORD00010567,2025-12-17 07:05:43,2025-12-28 07:05:43,delayed,DHL,AR
SHP00005962,ORD00013353,2023-02-27 13:18:35,2023-03-05 13:18:35,delivered,USPS,AR
SHP00005963,ORD00010096,2025-07-31 02:14:36,2025-08-08 02:14:36,delivered,Servientrega,AR
SHP00005964,ORD00002404,2024-04-02 00:49:09,2024-04-05 00:49:09,delivered,UPS,BR
SHP00005965,ORD00001107,2024-01-13 05:09:41,2024-01-15 05:09:41,delivered,FedEx,CA
SHP00005966,ORD00011668,2023-03-14 22:53:40,,shipped,FedEx,CL
SHP00005967,ORD00006862,2023-11-02 10:17:08,2023-11-09 10:17:08,delivered,FedEx,CA
SHP00005968,ORD00008014,2025-01-27 07:19:51,,shipped,Servientrega,MX
SHP00005969,ORD00007595,2024-03-23 20:21:57,2024-03-30 20:21:57,delivered,FedEx,US
SHP00005970,ORD00014530,2024-01-03 17:08:49,2024-01-06 17:08:49,delivered,UPS,ES
SHP00005971,ORD00003620,2024-12-06 00:27:25,,shipped,FedEx,MX
SHP00005972,ORD00000340,2025-04-11 19:07:11,2025-04-14 19:07:11,delivered,Servientrega,MX
SHP00005973,ORD00000689,2024-09-13 13:01:22,2024-09-18 13:01:22,delivered,UPS,CL
SHP00005974,ORD00008416,2023-07-03 15:00:07,2023-07-14 15:00:07,delayed,DHL,ES
SHP00005975,ORD00009327,2024-08-30 16:26:00,,shipped,Servientrega,ES
SHP00005976,ORD00009564,2024-06-20 23:39:42,2024-06-25 23:39:42,delivered,USPS,CA
SHP00005977,ORD00012981,2026-01-19 05:35:13,2026-01-21 05:35:13,delivered,UPS,CA
SHP00005978,ORD00006507,2024-04-29 00:21:11,,shipped,USPS,CA
SHP00005979,ORD00006984,2026-02-24 00:05:18,2026-03-01 00:05:18,delivered,USPS,BR
SHP00005980,ORD00014698,2024-10-07 04:40:29,,shipped,DHL,US
SHP00005981,ORD00003166,2025-08-22 18:57:32,2025-08-26 18:57:32,delivered,USPS,AR
SHP00005982,ORD00012323,2023-01-13 17:22:13,2023-01-20 17:22:13,delivered,USPS,AR
SHP00005983,ORD00010802,2023-02-12 14:54:08,,shipped,UPS,MX
SHP00005984,ORD00004142,2024-09-11 15:59:23,2024-09-15 15:59:23,delivered,Correos,CA
SHP00005985,ORD00014414,2023-03-04 15:37:53,2023-03-10 15:37:53,delivered,USPS,CL
SHP00005986,ORD00011564,2023-04-15 20:49:01,2023-04-23 20:49:01,delivered,FedEx,AR
SHP00005987,ORD00005099,2023-11-20 04:57:56,2023-11-21 04:57:56,delivered,FedEx,CA
SHP00005988,ORD00009722,2025-07-18 18:10:44,2025-07-20 18:10:44,delivered,Correos,CO
SHP00005989,ORD00010718,2023-03-04 10:55:57,2023-03-07 10:55:57,delivered,UPS,US
SHP00005990,ORD00006523,2024-12-11 05:08:56,,shipped,UPS,MX
SHP00005991,ORD00009005,2023-04-15 03:43:19,2023-04-17 03:43:19,delivered,Servientrega,ES
SHP00005992,ORD00011248,2025-03-06 12:39:30,2025-03-11 12:39:30,delivered,Servientrega,AR
SHP00005993,ORD00008610,2023-04-20 10:13:39,2023-04-26 10:13:39,delivered,FedEx,ES
SHP00005994,ORD00011704,2024-11-12 13:02:08,2024-11-14 13:02:08,delivered,USPS,AR
SHP00005995,ORD00001974,2023-06-24 18:27:13,2023-06-25 18:27:13,delivered,USPS,AR
SHP00005996,ORD00014707,2025-06-23 03:10:40,2025-06-27 03:10:40,delivered,DHL,BR
SHP00005997,ORD00001681,2023-04-08 15:49:12,2023-04-15 15:49:12,delivered,USPS,CL
SHP00005998,ORD00003916,2025-12-13 15:32:43,2025-12-20 15:32:43,delivered,Servientrega,CO
SHP00005999,ORD00007565,2024-06-13 13:22:35,,shipped,Servientrega,AR
SHP00006000,ORD00012957,2024-08-30 17:25:35,2024-09-07 17:25:35,delivered,FedEx,US
SHP00006001,ORD00005020,2023-02-13 18:56:13,,shipped,FedEx,CA
SHP00006002,ORD00014959,2023-01-23 16:42:38,2023-01-29 16:42:38,delivered,Correos,CL
SHP00006003,ORD00003536,2023-05-13 11:47:47,2023-05-16 11:47:47,delivered,UPS,CL
SHP00006004,ORD00005568,2023-06-18 07:53:35,2023-06-22 07:53:35,delivered,DHL,US
SHP00006005,ORD00002427,2025-06-10 15:32:37,2025-06-15 15:32:37,delivered,Servientrega,US
SHP00006006,ORD00014085,2023-02-15 10:47:41,2023-02-21 10:47:41,delivered,FedEx,AR
SHP00006007,ORD00004540,2026-01-01 11:31:08,,shipped,Correos,ES
SHP00006008,ORD00005101,2024-11-07 20:59:42,2024-11-11 20:59:42,delivered,FedEx,CO
SHP00006009,ORD00010079,2025-06-07 19:11:27,2025-06-11 19:11:27,delivered,USPS,CA
SHP00006010,ORD00005032,2023-12-13 01:38:02,,shipped,Servientrega,CO
SHP00006011,ORD00000914,2024-01-17 07:01:38,2024-01-23 07:01:38,delivered,FedEx,CA
SHP00006012,ORD00012821,2025-08-04 14:32:11,2025-08-12 14:32:11,delivered,USPS,ES
SHP00006013,ORD00005949,2023-07-04 08:54:16,2023-07-11 08:54:16,delivered,Correos,CA
SHP00006014,ORD00005931,2023-06-02 12:38:30,2023-06-05 12:38:30,delivered,DHL,AR
SHP00006015,ORD00008775,2024-01-27 08:58:58,,shipped,UPS,CL
SHP00006016,ORD00005860,2024-07-18 08:01:54,2024-07-26 08:01:54,delivered,Correos,AR
SHP00006017,ORD00008398,2023-02-26 05:22:05,2023-03-05 05:22:05,delivered,Servientrega,CA
SHP00006018,ORD00008352,2024-09-24 02:14:46,2024-09-30 02:14:46,delivered,FedEx,CO
SHP00006019,ORD00013767,2023-09-27 07:08:34,2023-09-30 07:08:34,delivered,USPS,CA
SHP00006020,ORD00004910,2023-05-05 09:55:08,2023-05-08 09:55:08,delivered,USPS,ES
SHP00006021,ORD00006346,2024-11-21 16:06:29,2024-11-25 16:06:29,delivered,Servientrega,US
SHP00006022,ORD00001526,2025-12-23 01:40:25,2025-12-25 01:40:25,delivered,USPS,CA
SHP00006023,ORD00006208,2024-05-09 23:16:05,2024-05-14 23:16:05,delivered,USPS,CA
SHP00006024,ORD00009020,2023-01-16 08:20:05,2023-01-17 08:20:05,delivered,Correos,AR
SHP00006025,ORD00004103,2025-11-20 02:53:41,,delayed,Servientrega,CO
SHP00006026,ORD00000656,2024-02-16 23:23:17,2024-02-24 23:23:17,delivered,DHL,CA
SHP00006027,ORD00008709,2026-01-04 17:46:05,2026-01-06 17:46:05,delivered,Servientrega,AR
SHP00006028,ORD00008535,2025-01-02 07:35:05,2025-01-05 07:35:05,delivered,DHL,CA
SHP00006029,ORD00002223,2024-07-19 08:22:19,2024-07-21 08:22:19,delivered,USPS,MX
SHP00006030,ORD00011980,2025-12-14 00:01:30,2025-12-16 00:01:30,delivered,Servientrega,CO
SHP00006031,ORD00002468,2023-11-20 09:49:06,,shipped,UPS,ES
SHP00006032,ORD00009083,2025-02-19 13:39:51,,shipped,USPS,CO
SHP00006033,ORD00004636,2024-07-17 02:10:19,2024-07-23 02:10:19,delivered,UPS,MX
SHP00006034,ORD00001585,2025-09-17 14:45:01,,shipped,FedEx,ES
SHP00006035,ORD00002123,2026-01-04 04:52:50,,shipped,DHL,MX
SHP00006036,ORD00012176,2023-05-22 05:11:15,2023-05-23 05:11:15,delivered,DHL,CL
SHP00006037,ORD00004767,2025-09-19 22:51:55,2025-09-25 22:51:55,delivered,DHL,BR
SHP00006038,ORD00000220,2025-12-20 07:33:05,2025-12-24 07:33:05,delivered,FedEx,CL
SHP00006039,ORD00000528,2023-01-06 01:44:48,,shipped,FedEx,US
SHP00006040,ORD00003484,2025-04-01 20:15:09,2025-04-02 20:15:09,delivered,USPS,BR
SHP00006041,ORD00005048,2023-05-01 13:59:19,,shipped,UPS,CA
SHP00006042,ORD00013013,2024-02-23 18:10:52,2024-03-01 18:10:52,delivered,DHL,CL
SHP00006043,ORD00003011,2023-01-19 09:54:53,,shipped,Servientrega,US
SHP00006044,ORD00004862,2023-05-17 20:41:47,2023-05-20 20:41:47,delivered,FedEx,CA
SHP00006045,ORD00013985,2025-09-22 18:58:58,,shipped,Correos,CL
SHP00006046,ORD00005724,2023-05-14 18:08:18,,shipped,USPS,CL
SHP00006047,ORD00003459,2023-01-18 16:48:14,2023-01-21 16:48:14,delivered,Correos,ES
SHP00006048,ORD00004753,2023-03-28 13:18:25,2023-03-29 13:18:25,delivered,DHL,BR
SHP00006049,ORD00012971,2024-06-25 01:07:36,,delayed,UPS,ES
SHP00006050,ORD00006241,2025-06-13 18:00:01,2025-06-17 18:00:01,delivered,USPS,CO
SHP00006051,ORD00012859,2025-07-30 22:21:03,2025-08-01 22:21:03,delivered,DHL,CA
SHP00006052,ORD00003995,2025-09-13 06:55:49,,shipped,Servientrega,CO
SHP00006053,ORD00002353,2024-03-29 07:57:18,2024-04-04 07:57:18,delivered,FedEx,ES
SHP00006054,ORD00012521,2025-12-15 12:45:31,2025-12-21 12:45:31,delivered,Servientrega,ES
SHP00006055,ORD00012215,2025-03-09 10:10:05,2025-03-17 10:10:05,delivered,DHL,US
SHP00006056,ORD00002978,2025-03-02 15:43:42,,shipped,FedEx,ES
SHP00006057,ORD00013830,2025-12-09 09:48:07,2025-12-13 09:48:07,delivered,FedEx,ES
SHP00006058,ORD00012238,2024-09-16 02:08:45,2024-09-23 02:08:45,delivered,USPS,CA
SHP00006059,ORD00014627,2023-07-05 18:25:44,2023-07-07 18:25:44,delivered,DHL,MX
SHP00006060,ORD00000572,2026-02-18 05:57:26,2026-02-23 05:57:26,delivered,UPS,US
SHP00006061,ORD00010500,2025-12-06 03:46:22,2025-12-08 03:46:22,delivered,FedEx,CL
SHP00006062,ORD00001023,2024-05-23 02:58:56,2024-05-27 02:58:56,delivered,Correos,MX
SHP00006063,ORD00011903,2024-02-26 04:11:17,2024-02-27 04:11:17,delivered,DHL,ES
SHP00006064,ORD00008830,2024-09-20 02:17:29,2024-09-27 02:17:29,delivered,FedEx,CA
SHP00006065,ORD00011871,2024-12-18 12:49:47,2024-12-26 12:49:47,delivered,USPS,ES
SHP00006066,ORD00001381,2025-01-22 01:15:46,,shipped,UPS,US
SHP00006067,ORD00000132,2024-03-30 09:56:10,2024-04-05 09:56:10,delivered,USPS,CO
SHP00006068,ORD00004661,2025-06-18 13:32:38,2025-06-24 13:32:38,delivered,FedEx,US
SHP00006069,ORD00006315,2025-05-01 00:58:12,2025-05-03 00:58:12,delivered,USPS,ES
SHP00006070,ORD00006640,2023-02-23 05:58:57,,shipped,Servientrega,CL
SHP00006071,ORD00007918,2025-11-02 08:41:17,2025-11-09 08:41:17,delivered,FedEx,CA
SHP00006072,ORD00002458,2025-03-12 11:38:13,2025-03-16 11:38:13,delivered,Servientrega,ES
SHP00006073,ORD00013527,2023-07-19 20:52:29,,shipped,FedEx,US
SHP00006074,ORD00012371,2025-12-18 01:55:23,2025-12-26 01:55:23,delivered,Correos,AR
SHP00006075,ORD00006244,2026-02-21 04:15:03,2026-02-22 04:15:03,delivered,FedEx,CA
SHP00006076,ORD00001086,2024-11-24 14:46:38,,shipped,Correos,MX
SHP00006077,ORD00003687,2025-05-12 07:46:07,,shipped,USPS,CO
SHP00006078,ORD00006541,2023-08-25 17:50:31,,shipped,Correos,CL
SHP00006079,ORD00011210,2025-10-24 10:05:49,2025-10-27 10:05:49,delivered,Correos,CO
SHP00006080,ORD00013468,2023-10-08 17:52:01,2023-10-16 17:52:01,delayed,Servientrega,US
SHP00006081,ORD00003256,2024-11-05 09:43:36,2024-11-12 09:43:36,delivered,Servientrega,CL
SHP00006082,ORD00003801,2023-08-03 09:26:24,,shipped,UPS,CO
SHP00006083,ORD00014850,2024-10-12 21:07:48,2024-10-18 21:07:48,delivered,Servientrega,BR
SHP00006084,ORD00002277,2025-12-11 21:14:15,2025-12-19 21:14:15,delivered,UPS,ES
SHP00006085,ORD00000544,2023-05-15 02:56:45,,shipped,UPS,CL
SHP00006086,ORD00007931,2023-10-27 16:05:13,2023-10-30 16:05:13,delivered,FedEx,CL
