payment_id,order_id,payment_timestamp,payment_method,payment_status,payment_amount,currency
PAY00015059,ORD00013452,2024-04-13 10:39:59,credit_card,paid,2238.91,USD
PAY00003402,ORD00003042,2024-04-13 11:09:21,debit_card,paid,1114.26,USD
PAY00005210,ORD00004645,2024-04-13 11:25:43,paypal,failed,355.63,USD
PAY00002376,ORD00002129,2024-04-13 12:23:47,credit_card,paid,865.04,USD
PAY00003784,ORD00003380,2024-04-13 15:39:22,bank_transfer,paid,297.02,USD
PAY00015702,ORD00014018,2024-04-13 17:22:02,credit_card,failed,350.07,USD
PAY00002377,ORD00002129,2024-04-13 18:17:47,bank_transfer,pending,865.04,USD
PAY00001161,ORD00001038,2024-04-13 22:08:21,credit_card,paid,882.58,USD
PAY00002785,ORD00002491,2024-04-13 23:15:20,paypal,paid,5222.93,USD
PAY00007301,ORD00006502,2024-04-14 01:28:41,paypal,paid,8267.36,USD
PAY00005542,ORD00004938,2024-04-14 03:07:20,bank_transfer,paid,164.84,USD
PAY00009854,ORD00008795,2024-04-14 03:29:14,credit_card,paid,1521.78,USD
PAY00002461,ORD00002205,2024-04-14 03:54:40,paypal,paid,451.88,USD
PAY00007390,ORD00006587,2024-04-14 04:21:11,credit_card,paid,265.13,USD
PAY00006073,ORD00005407,2024-04-14 05:19:14,credit_card,pending,2793.32,USD
PAY00014064,ORD00012554,2024-04-14 05:21:20,debit_card,paid,627.39,USD
PAY00007391,ORD00006587,2024-04-14 05:50:11,bank_transfer,paid,265.13,USD
PAY00013359,ORD00011924,2024-04-14 07:11:17,paypal,paid,450.74,USD
PAY00013903,ORD00012410,2024-04-14 07:58:57,paypal,paid,5772.54,USD
PAY00001729,ORD00001551,2024-04-14 08:19:48,debit_card,paid,138.3,USD
PAY00009855,ORD00008795,2024-04-14 08:43:14,bank_transfer,paid,1521.78,USD
PAY00012220,ORD00010907,2024-04-14 08:58:47,bank_transfer,failed,800.89,USD
PAY00011731,ORD00010473,2024-04-14 09:26:09,debit_card,failed,5466.88,USD
PAY00009455,ORD00008432,2024-04-14 15:24:22,credit_card,paid,4010.66,USD
PAY00014391,ORD00012845,2024-04-14 16:14:15,debit_card,pending,973.42,USD
PAY00006074,ORD00005407,2024-04-14 16:20:14,bank_transfer,paid,2793.32,USD
PAY00006105,ORD00005436,2024-04-14 19:28:56,credit_card,pending,959.19,USD
PAY00003022,ORD00002705,2024-04-15 00:50:29,credit_card,failed,1151.2,USD
PAY00010087,ORD00008999,2024-04-15 01:22:56,credit_card,paid,3691.01,USD
PAY00003023,ORD00002705,2024-04-15 04:08:29,bank_transfer,pending,1151.2,USD
PAY00001619,ORD00001454,2024-04-15 04:14:57,debit_card,paid,3576.41,USD
PAY00016384,ORD00014625,2024-04-15 04:54:06,credit_card,paid,1468.88,USD
PAY00003211,ORD00002874,2024-04-15 06:30:29,debit_card,paid,3969.77,USD
PAY00004655,ORD00004143,2024-04-15 06:33:11,credit_card,paid,2101.03,USD
PAY00006188,ORD00005511,2024-04-15 08:50:10,paypal,paid,2736.3,USD
PAY00007695,ORD00006854,2024-04-15 09:23:34,credit_card,paid,1087.16,USD
PAY00011749,ORD00010490,2024-04-15 10:18:14,debit_card,paid,1175.2,USD
PAY00002683,ORD00002398,2024-04-15 10:25:07,credit_card,paid,3274.65,USD
PAY00001620,ORD00001454,2024-04-15 14:50:57,credit_card,failed,3576.41,USD
PAY00007625,ORD00006795,2024-04-15 15:05:22,debit_card,paid,1237.07,USD
PAY00007926,ORD00007059,2024-04-15 16:26:50,credit_card,paid,1667.72,USD
PAY00008529,ORD00007606,2024-04-15 17:25:33,wallet,paid,495.47,USD
PAY00002704,ORD00002417,2024-04-15 19:48:13,credit_card,paid,1089.58,USD
PAY00007927,ORD00007059,2024-04-15 20:06:50,bank_transfer,paid,1667.72,USD
PAY00004305,ORD00003842,2024-04-15 21:53:48,credit_card,paid,1936.76,USD
PAY00003692,ORD00003299,2024-04-16 00:20:53,credit_card,paid,19.74,USD
PAY00013247,ORD00011822,2024-04-16 00:32:31,credit_card,paid,5212.07,USD
PAY00008764,ORD00007819,2024-04-16 02:24:28,credit_card,paid,298.57,USD
PAY00009194,ORD00008205,2024-04-16 07:46:33,credit_card,paid,841.88,USD
PAY00009506,ORD00008482,2024-04-16 07:47:21,credit_card,failed,431.57,USD
PAY00008977,ORD00008011,2024-04-16 13:32:30,debit_card,paid,8412.79,USD
PAY00007777,ORD00006925,2024-04-16 17:36:14,credit_card,paid,4270.14,USD
PAY00012866,ORD00011483,2024-04-16 19:24:34,debit_card,failed,433.22,USD
PAY00001116,ORD00000999,2024-04-17 03:08:58,credit_card,pending,1683.89,USD
PAY00003419,ORD00003057,2024-04-17 05:58:56,debit_card,paid,1922.21,USD
PAY00007455,ORD00006647,2024-04-17 09:07:42,credit_card,paid,2450.21,USD
PAY00012959,ORD00011569,2024-04-17 09:21:11,paypal,paid,2792.36,USD
PAY00001874,ORD00001679,2024-04-17 09:43:57,credit_card,paid,5741.11,USD
PAY00005835,ORD00005195,2024-04-17 18:18:25,debit_card,paid,4648.94,USD
PAY00003386,ORD00003028,2024-04-17 20:23:04,paypal,paid,1692.74,USD
PAY00013822,ORD00012342,2024-04-17 20:37:27,debit_card,paid,2220.45,USD
PAY00014371,ORD00012827,2024-04-18 02:05:36,debit_card,failed,886.38,USD
PAY00001427,ORD00001280,2024-04-18 03:38:05,paypal,failed,593.01,USD
PAY00005977,ORD00005325,2024-04-18 05:11:44,credit_card,paid,2551.68,USD
PAY00000132,ORD00000114,2024-04-18 06:27:05,debit_card,paid,6099.1,USD
PAY00004057,ORD00003621,2024-04-18 06:44:22,debit_card,pending,1040.87,USD
PAY00016369,ORD00014614,2024-04-18 07:23:27,bank_transfer,paid,237.03,USD
PAY00007747,ORD00006898,2024-04-18 07:37:20,paypal,paid,930.81,USD
PAY00016286,ORD00014538,2024-04-18 10:08:37,paypal,paid,1881.07,USD
PAY00014286,ORD00012750,2024-04-18 10:10:36,credit_card,paid,882.18,USD
PAY00007611,ORD00006784,2024-04-18 10:35:53,bank_transfer,paid,3317.46,USD
PAY00004879,ORD00004345,2024-04-18 13:25:20,paypal,paid,459.05,USD
PAY00001251,ORD00001118,2024-04-18 14:27:13,debit_card,failed,6134.88,USD
PAY00002246,ORD00002015,2024-04-18 15:24:56,credit_card,paid,468.62,USD
PAY00000133,ORD00000114,2024-04-18 16:20:05,paypal,paid,6099.1,USD
PAY00013580,ORD00012125,2024-04-18 18:00:27,bank_transfer,paid,1876.17,USD
PAY00002741,ORD00002452,2024-04-18 18:50:37,credit_card,paid,1277.46,USD
PAY00016681,ORD00014893,2024-04-18 18:54:13,paypal,paid,1808.54,USD
PAY00006411,ORD00005711,2024-04-18 19:57:26,credit_card,failed,173.26,USD
PAY00014910,ORD00013318,2024-04-18 21:53:02,bank_transfer,pending,180.96,USD
PAY00014911,ORD00013318,2024-04-19 00:28:02,credit_card,failed,180.96,USD
PAY00003502,ORD00003128,2024-04-19 02:22:13,bank_transfer,pending,13203.61,USD
PAY00016094,ORD00014370,2024-04-19 02:29:35,paypal,pending,2203.17,USD
PAY00013767,ORD00012293,2024-04-19 08:56:01,credit_card,paid,50.44,USD
PAY00007756,ORD00006906,2024-04-19 09:44:02,debit_card,pending,424.68,USD
PAY00005949,ORD00005299,2024-04-19 10:09:38,paypal,paid,768.11,USD
PAY00015334,ORD00013696,2024-04-19 12:57:48,credit_card,paid,1488.6,USD
PAY00014992,ORD00013396,2024-04-19 14:26:25,credit_card,paid,7797.0,USD
PAY00000456,ORD00000399,2024-04-19 14:44:50,paypal,paid,424.92,USD
PAY00012428,ORD00011096,2024-04-19 15:12:49,bank_transfer,paid,537.93,USD
PAY00012481,ORD00011144,2024-04-19 17:21:08,credit_card,paid,135.35,USD
PAY00002936,ORD00002627,2024-04-19 17:29:16,bank_transfer,paid,2982.9,USD
PAY00014169,ORD00012648,2024-04-19 17:48:46,credit_card,paid,193.01,USD
PAY00014201,ORD00012676,2024-04-19 20:18:14,credit_card,paid,1700.81,USD
PAY00004823,ORD00004297,2024-04-19 20:32:12,credit_card,paid,559.85,USD
PAY00002937,ORD00002627,2024-04-19 20:32:16,paypal,paid,2982.9,USD
PAY00004330,ORD00003862,2024-04-20 03:14:47,credit_card,paid,1289.83,USD
PAY00006046,ORD00005385,2024-04-20 03:43:07,debit_card,paid,280.45,USD
PAY00008276,ORD00007376,2024-04-20 04:35:41,credit_card,failed,1084.67,USD
PAY00006047,ORD00005385,2024-04-20 06:21:07,paypal,failed,280.45,USD
PAY00008001,ORD00007125,2024-04-20 12:22:24,wallet,paid,902.42,USD
PAY00005310,ORD00004736,2024-04-20 12:42:22,credit_card,pending,195.89,USD
PAY00008277,ORD00007376,2024-04-20 15:28:41,credit_card,paid,1084.67,USD
PAY00013254,ORD00011829,2024-04-20 17:08:43,credit_card,paid,1936.21,USD
PAY00010189,ORD00009086,2024-04-20 17:24:01,credit_card,pending,343.33,USD
PAY00010502,ORD00009362,2024-04-20 22:12:37,paypal,paid,1037.35,USD
PAY00009590,ORD00008557,2024-04-20 22:32:03,debit_card,paid,1039.19,USD
PAY00013352,ORD00011917,2024-04-20 23:42:13,bank_transfer,paid,4133.36,USD
PAY00004979,ORD00004435,2024-04-21 01:29:58,bank_transfer,pending,1892.33,USD
PAY00010190,ORD00009086,2024-04-21 01:35:01,bank_transfer,failed,343.33,USD
PAY00013255,ORD00011829,2024-04-21 02:11:43,paypal,failed,1936.21,USD
PAY00002345,ORD00002102,2024-04-21 04:13:43,paypal,paid,1534.45,USD
PAY00004785,ORD00004260,2024-04-21 05:13:44,bank_transfer,paid,1103.86,USD
PAY00009362,ORD00008351,2024-04-21 07:10:00,credit_card,pending,1010.46,USD
PAY00011445,ORD00010211,2024-04-21 07:45:50,credit_card,paid,1200.37,USD
PAY00000646,ORD00000569,2024-04-21 11:33:20,credit_card,paid,63.76,USD
PAY00000647,ORD00000569,2024-04-21 14:01:20,bank_transfer,paid,63.76,USD
PAY00003572,ORD00003195,2024-04-21 15:18:02,paypal,paid,3045.85,USD
PAY00011534,ORD00010296,2024-04-21 17:01:18,debit_card,paid,98.06,USD
PAY00003573,ORD00003195,2024-04-21 18:27:02,paypal,failed,3045.85,USD
PAY00005543,ORD00004939,2024-04-21 21:42:01,credit_card,paid,313.91,USD
PAY00011846,ORD00010577,2024-04-21 21:54:41,wallet,pending,4609.75,USD
PAY00014378,ORD00012834,2024-04-21 22:12:53,debit_card,paid,682.52,USD
PAY00007754,ORD00006905,2024-04-22 06:02:31,paypal,pending,1495.28,USD
PAY00016743,ORD00014950,2024-04-22 12:34:24,credit_card,paid,1666.63,USD
PAY00002087,ORD00001869,2024-04-22 12:35:58,credit_card,paid,4875.97,USD
PAY00014774,ORD00013191,2024-04-22 12:49:29,debit_card,paid,915.93,USD
PAY00005597,ORD00004985,2024-04-22 15:24:44,wallet,pending,2190.83,USD
PAY00010796,ORD00009623,2024-04-22 16:30:14,debit_card,paid,639.73,USD
PAY00007755,ORD00006905,2024-04-22 16:33:31,paypal,paid,1495.28,USD
PAY00002555,ORD00002288,2024-04-22 16:37:31,credit_card,paid,2243.0,USD
PAY00013639,ORD00012177,2024-04-22 17:38:21,credit_card,paid,447.26,USD
PAY00007258,ORD00006462,2024-04-22 17:40:42,paypal,paid,923.57,USD
PAY00005598,ORD00004985,2024-04-22 18:41:44,wallet,failed,2190.83,USD
PAY00002062,ORD00001845,2024-04-23 02:42:19,debit_card,paid,848.77,USD
PAY00010827,ORD00009651,2024-04-23 02:48:10,credit_card,paid,598.1,USD
PAY00004346,ORD00003878,2024-04-23 04:51:09,paypal,paid,1596.76,USD
PAY00002063,ORD00001845,2024-04-23 06:53:19,credit_card,failed,848.77,USD
PAY00000921,ORD00000821,2024-04-23 08:55:28,paypal,paid,3474.09,USD
PAY00016422,ORD00014660,2024-04-23 11:20:02,credit_card,paid,1477.86,USD
PAY00008994,ORD00008028,2024-04-23 11:40:30,credit_card,paid,737.69,USD
PAY00004392,ORD00003920,2024-04-23 11:43:03,credit_card,failed,953.61,USD
PAY00009992,ORD00008919,2024-04-23 12:46:55,credit_card,paid,5073.18,USD
PAY00007782,ORD00006930,2024-04-23 12:47:06,bank_transfer,paid,2618.1,USD
PAY00001753,ORD00001574,2024-04-23 14:09:14,credit_card,paid,4105.29,USD
PAY00004393,ORD00003920,2024-04-23 14:13:03,debit_card,failed,953.61,USD
PAY00011666,ORD00010412,2024-04-23 15:42:43,credit_card,paid,392.54,USD
PAY00002428,ORD00002176,2024-04-23 16:18:14,debit_card,paid,151.55,USD
PAY00004402,ORD00003929,2024-04-23 16:56:48,credit_card,paid,1806.75,USD
PAY00009566,ORD00008534,2024-04-23 17:13:40,debit_card,paid,4831.34,USD
PAY00002886,ORD00002582,2024-04-23 19:29:45,credit_card,paid,1276.36,USD
PAY00011889,ORD00010616,2024-04-23 21:32:26,debit_card,paid,1888.1,USD
PAY00001612,ORD00001447,2024-04-23 23:12:51,credit_card,failed,125.7,USD
PAY00010307,ORD00009192,2024-04-24 04:03:51,credit_card,paid,1903.37,USD
PAY00007915,ORD00007049,2024-04-24 06:51:48,credit_card,paid,1345.59,USD
PAY00012332,ORD00011010,2024-04-24 06:52:41,debit_card,paid,3872.06,USD
PAY00009695,ORD00008649,2024-04-24 08:27:55,paypal,paid,979.32,USD
PAY00012333,ORD00011010,2024-04-24 08:39:41,debit_card,failed,3872.06,USD
PAY00005353,ORD00004775,2024-04-24 12:12:23,paypal,paid,1013.76,USD
PAY00013674,ORD00012209,2024-04-24 16:17:57,credit_card,paid,5012.57,USD
PAY00013679,ORD00012213,2024-04-24 17:48:24,credit_card,paid,145.61,USD
PAY00004584,ORD00004083,2024-04-24 21:53:25,debit_card,paid,522.68,USD
PAY00013380,ORD00011944,2024-04-24 23:07:06,credit_card,paid,1135.97,USD
PAY00015979,ORD00014266,2024-04-25 01:22:56,paypal,failed,7415.59,USD
PAY00015232,ORD00013607,2024-04-25 03:11:01,debit_card,paid,2036.73,USD
PAY00005342,ORD00004765,2024-04-25 06:18:59,credit_card,paid,2433.11,USD
PAY00013703,ORD00012235,2024-04-25 08:15:13,debit_card,pending,8783.66,USD
PAY00010062,ORD00008979,2024-04-25 12:46:45,wallet,paid,11203.96,USD
PAY00013709,ORD00012241,2024-04-25 19:31:00,credit_card,pending,803.38,USD
PAY00012894,ORD00011508,2024-04-25 20:55:03,paypal,paid,2580.98,USD
PAY00014967,ORD00013372,2024-04-25 21:46:16,wallet,pending,533.21,USD
PAY00005399,ORD00004818,2024-04-25 22:16:25,credit_card,paid,3462.63,USD
PAY00001472,ORD00001323,2024-04-25 22:19:43,bank_transfer,paid,1561.94,USD
PAY00005400,ORD00004818,2024-04-25 23:59:25,paypal,failed,3462.63,USD
PAY00010806,ORD00009632,2024-04-26 00:06:59,paypal,paid,839.65,USD
PAY00011040,ORD00009845,2024-04-26 00:10:28,bank_transfer,paid,845.76,USD
PAY00000917,ORD00000817,2024-04-26 03:14:39,debit_card,pending,1440.78,USD
PAY00010025,ORD00008948,2024-04-26 05:14:55,debit_card,paid,1456.24,USD
PAY00003511,ORD00003137,2024-04-26 05:16:22,credit_card,paid,943.49,USD
PAY00012418,ORD00011087,2024-04-26 06:37:59,debit_card,pending,135.33,USD
PAY00009419,ORD00008399,2024-04-26 07:27:14,debit_card,paid,1620.95,USD
PAY00015629,ORD00013956,2024-04-26 09:02:02,credit_card,paid,742.12,USD
PAY00009200,ORD00008211,2024-04-26 11:04:04,credit_card,paid,54.47,USD
PAY00010026,ORD00008948,2024-04-26 12:56:55,debit_card,failed,1456.24,USD
PAY00009420,ORD00008399,2024-04-26 13:56:14,credit_card,failed,1620.95,USD
PAY00007965,ORD00007093,2024-04-26 14:39:22,debit_card,paid,6828.67,USD
PAY00013871,ORD00012383,2024-04-26 16:47:29,credit_card,pending,719.28,USD
PAY00010743,ORD00009577,2024-04-26 19:11:56,credit_card,paid,112.6,USD
PAY00003125,ORD00002799,2024-04-26 19:49:52,debit_card,paid,257.19,USD
PAY00007966,ORD00007093,2024-04-26 20:21:22,bank_transfer,failed,6828.67,USD
PAY00010479,ORD00009342,2024-04-26 22:25:04,debit_card,paid,252.47,USD
PAY00004088,ORD00003649,2024-04-27 02:57:04,paypal,paid,3457.45,USD
PAY00007072,ORD00006295,2024-04-27 04:37:14,wallet,paid,654.32,USD
PAY00016621,ORD00014838,2024-04-27 05:46:45,credit_card,paid,198.82,USD
PAY00001702,ORD00001528,2024-04-27 07:05:26,credit_card,paid,96.58,USD
PAY00007161,ORD00006374,2024-04-27 08:23:48,bank_transfer,paid,2446.66,USD
PAY00016777,ORD00014981,2024-04-27 09:11:38,paypal,paid,292.1,USD
PAY00007162,ORD00006374,2024-04-27 09:41:48,wallet,paid,2446.66,USD
PAY00002831,ORD00002530,2024-04-27 10:06:29,paypal,paid,793.47,USD
PAY00008293,ORD00007392,2024-04-27 11:42:26,credit_card,pending,2647.62,USD
PAY00012363,ORD00011039,2024-04-27 15:11:49,credit_card,paid,251.25,USD
PAY00006075,ORD00005408,2024-04-27 17:20:13,credit_card,paid,672.04,USD
PAY00011113,ORD00009911,2024-04-27 18:59:39,paypal,failed,761.86,USD
PAY00014187,ORD00012664,2024-04-27 19:13:24,credit_card,paid,5379.18,USD
PAY00012324,ORD00011003,2024-04-27 20:09:16,credit_card,pending,2701.89,USD
PAY00004557,ORD00004061,2024-04-27 20:19:24,paypal,paid,2139.36,USD
PAY00003753,ORD00003354,2024-04-27 22:10:56,credit_card,pending,1127.56,USD
PAY00012832,ORD00011453,2024-04-27 23:54:01,debit_card,pending,786.77,USD
PAY00013140,ORD00011729,2024-04-28 05:32:44,credit_card,paid,1547.48,USD
PAY00007306,ORD00006507,2024-04-28 07:33:11,credit_card,paid,1670.78,USD
PAY00010912,ORD00009731,2024-04-28 13:00:55,bank_transfer,pending,2609.05,USD
PAY00008026,ORD00007149,2024-04-28 20:55:05,debit_card,paid,2082.18,USD
PAY00010327,ORD00009210,2024-04-28 22:59:01,paypal,paid,255.5,USD
PAY00015280,ORD00013648,2024-04-29 01:49:05,credit_card,paid,125.68,USD
PAY00012265,ORD00010949,2024-04-29 02:24:42,credit_card,paid,738.18,USD
PAY00000978,ORD00000874,2024-04-29 02:40:14,debit_card,failed,666.12,USD
PAY00008469,ORD00007550,2024-04-29 05:51:34,credit_card,pending,857.33,USD
PAY00007039,ORD00006266,2024-04-29 09:29:24,wallet,pending,735.65,USD
PAY00005879,ORD00005232,2024-04-29 11:35:40,debit_card,pending,777.68,USD
PAY00015119,ORD00013508,2024-04-29 16:43:10,debit_card,paid,3178.84,USD
PAY00015120,ORD00013508,2024-04-29 17:53:10,debit_card,failed,3055.53,USD
PAY00001002,ORD00000897,2024-04-29 21:16:49,credit_card,paid,469.09,USD
PAY00006866,ORD00006114,2024-04-29 23:20:32,debit_card,paid,474.38,USD
PAY00001654,ORD00001485,2024-04-29 23:53:50,wallet,paid,219.34,USD
PAY00003413,ORD00003051,2024-04-30 02:37:49,credit_card,paid,1217.38,USD
PAY00012812,ORD00011434,2024-04-30 03:08:09,debit_card,paid,881.63,USD
PAY00006310,ORD00005621,2024-04-30 04:06:32,credit_card,paid,426.51,USD
PAY00001333,ORD00001196,2024-04-30 07:27:24,paypal,paid,5955.0,USD
PAY00012162,ORD00010859,2024-04-30 08:44:49,credit_card,paid,977.68,USD
PAY00001652,ORD00001483,2024-04-30 11:38:43,debit_card,paid,2105.11,USD
PAY00009012,ORD00008046,2024-04-30 14:19:31,paypal,paid,111.04,USD
PAY00006311,ORD00005621,2024-04-30 14:29:32,wallet,pending,426.51,USD
PAY00014559,ORD00013000,2024-04-30 17:44:35,credit_card,paid,107.82,USD
PAY00004824,ORD00004298,2024-04-30 22:03:37,credit_card,paid,174.79,USD
PAY00001406,ORD00001261,2024-05-01 02:05:50,credit_card,paid,762.22,USD
PAY00004726,ORD00004207,2024-05-01 04:16:05,debit_card,paid,451.0,USD
PAY00008280,ORD00007379,2024-05-01 04:49:54,debit_card,paid,106.54,USD
PAY00013115,ORD00011709,2024-05-01 05:08:22,credit_card,paid,132.61,USD
PAY00016272,ORD00014525,2024-05-01 05:41:26,debit_card,paid,5875.63,USD
PAY00003044,ORD00002725,2024-05-01 06:22:13,paypal,paid,974.32,USD
PAY00015019,ORD00013418,2024-05-01 06:44:23,credit_card,pending,1957.22,USD
PAY00009586,ORD00008553,2024-05-01 07:53:38,credit_card,failed,2802.01,USD
PAY00015971,ORD00014258,2024-05-01 10:22:28,debit_card,paid,2991.09,USD
PAY00006549,ORD00005834,2024-05-01 11:28:44,credit_card,paid,1286.32,USD
PAY00005810,ORD00005172,2024-05-01 12:58:51,credit_card,paid,5711.88,USD
PAY00014081,ORD00012569,2024-05-01 14:31:19,bank_transfer,paid,1672.48,USD
PAY00003779,ORD00003376,2024-05-01 16:58:13,paypal,paid,791.41,USD
PAY00001955,ORD00001747,2024-05-01 17:25:44,credit_card,paid,235.1,USD
PAY00003037,ORD00002718,2024-05-01 17:31:15,credit_card,paid,646.71,USD
PAY00006095,ORD00005426,2024-05-01 17:56:47,bank_transfer,pending,683.63,USD
PAY00002788,ORD00002494,2024-05-01 21:16:43,debit_card,paid,405.62,USD
PAY00005878,ORD00005231,2024-05-01 21:20:16,bank_transfer,paid,3485.58,USD
PAY00004552,ORD00004058,2024-05-01 22:02:56,credit_card,failed,510.28,USD
PAY00014618,ORD00013055,2024-05-01 22:59:14,credit_card,paid,1607.7,USD
PAY00004553,ORD00004058,2024-05-01 23:02:56,paypal,pending,510.28,USD
PAY00002865,ORD00002562,2024-05-01 23:08:02,credit_card,paid,123.85,USD
PAY00008353,ORD00007449,2024-05-02 02:11:35,credit_card,paid,10024.78,USD
PAY00005681,ORD00005057,2024-05-02 05:41:37,bank_transfer,pending,1046.88,USD
PAY00008526,ORD00007603,2024-05-02 06:15:17,paypal,paid,384.45,USD
PAY00005430,ORD00004842,2024-05-02 07:10:54,credit_card,paid,237.42,USD
PAY00014181,ORD00012658,2024-05-02 07:37:39,paypal,paid,1166.96,USD
PAY00005404,ORD00004821,2024-05-02 08:56:51,credit_card,paid,980.21,USD
PAY00012922,ORD00011534,2024-05-02 11:15:10,debit_card,paid,1581.42,USD
PAY00013598,ORD00012140,2024-05-02 12:41:59,paypal,paid,216.1,USD
PAY00000748,ORD00000662,2024-05-02 14:51:31,debit_card,paid,1614.8,USD
PAY00012806,ORD00011428,2024-05-02 15:29:00,credit_card,pending,1524.19,USD
PAY00006604,ORD00005881,2024-05-02 15:45:54,credit_card,paid,232.0,USD
PAY00003182,ORD00002850,2024-05-02 16:53:06,debit_card,paid,1312.47,USD
PAY00000207,ORD00000179,2024-05-02 17:13:33,debit_card,failed,1078.33,USD
PAY00009984,ORD00008912,2024-05-02 19:22:55,credit_card,paid,541.81,USD
PAY00006495,ORD00005787,2024-05-02 21:09:27,credit_card,failed,574.61,USD
PAY00013749,ORD00012277,2024-05-02 22:14:27,debit_card,failed,423.47,USD
PAY00009077,ORD00008104,2024-05-02 23:38:45,paypal,paid,1382.33,USD
PAY00006378,ORD00005683,2024-05-03 00:11:42,bank_transfer,pending,1125.92,USD
PAY00013750,ORD00012277,2024-05-03 02:00:27,credit_card,paid,423.47,USD
PAY00011190,ORD00009978,2024-05-03 02:30:50,credit_card,paid,74.01,USD
PAY00009052,ORD00008081,2024-05-03 02:39:32,wallet,paid,866.89,USD
PAY00007108,ORD00006327,2024-05-03 03:55:16,debit_card,pending,672.75,USD
PAY00002615,ORD00002338,2024-05-03 05:30:04,credit_card,paid,2774.73,USD
PAY00000083,ORD00000071,2024-05-03 05:51:23,debit_card,paid,580.06,USD
PAY00004703,ORD00004188,2024-05-03 05:51:26,credit_card,paid,3260.41,USD
PAY00000084,ORD00000071,2024-05-03 06:27:23,wallet,paid,580.06,USD
PAY00012702,ORD00011338,2024-05-03 10:25:17,credit_card,paid,810.81,USD
PAY00002616,ORD00002338,2024-05-03 13:08:04,bank_transfer,failed,2774.73,USD
PAY00005760,ORD00005127,2024-05-03 13:14:13,credit_card,paid,405.8,USD
PAY00001613,ORD00001448,2024-05-03 13:35:14,debit_card,paid,54.54,USD
PAY00012529,ORD00011187,2024-05-03 15:43:14,credit_card,pending,986.39,USD
PAY00009844,ORD00008787,2024-05-03 17:46:39,bank_transfer,paid,769.31,USD
PAY00013719,ORD00012250,2024-05-03 22:12:39,credit_card,pending,543.04,USD
PAY00009845,ORD00008787,2024-05-03 23:31:39,bank_transfer,failed,769.31,USD
PAY00012601,ORD00011254,2024-05-04 03:17:00,credit_card,failed,146.98,USD
PAY00001165,ORD00001041,2024-05-04 04:34:50,credit_card,paid,1716.41,USD
PAY00016379,ORD00014621,2024-05-04 05:26:34,credit_card,paid,585.92,USD
PAY00012796,ORD00011418,2024-05-04 10:01:52,bank_transfer,paid,308.57,USD
PAY00012000,ORD00010712,2024-05-04 10:42:09,credit_card,paid,2059.71,USD
PAY00001142,ORD00001022,2024-05-04 14:29:47,credit_card,failed,5045.82,USD
PAY00010164,ORD00009064,2024-05-04 15:33:42,credit_card,paid,1647.11,USD
PAY00014776,ORD00013193,2024-05-04 16:28:38,credit_card,paid,3418.05,USD
